Stock Code,Name of Securities,Category,Sub-Category,Board Lot,Par Value,ISIN,Expiry Date,Subject to Stamp Duty,Shortsell Eligible,CAS Eligible,VCM Eligible,Admitted to Stock Options,Admitted to Stock Futures,Admitted to CCASS,ETF / Fund Manager,Debt Securities Board Lot (Nominal),Debt Securities Investor Type,POS Eligble,"Spread Table
1, 4 = Part A
3 = Part B
5 = Part D"
01195,KINGWELL GROUP,Equity,Equity Securities (Main Board),"4,000",HKD 0.1000,KYG5267M1015,,Y,,Y,,,,Y,,,,Y,1
01196,REALORD GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG7403L1046,,Y,Y,Y,Y,,,Y,,,,Y,1
01198,ROYALE HOME,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG7691E1017,,Y,Y,Y,,,,Y,,,,Y,1
01199,COSCO SHIP PORT,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG2442N1048,,Y,Y,Y,Y,,,Y,,,,Y,1
01200,MIDLAND HOLDING,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG4491W1001,,Y,,Y,,,,Y,,,,Y,1
01201,TESSON HOLDINGS,Equity,Equity Securities (Main Board),"3,000",HKD 0.1000,BMG8764G1069,,Y,,Y,,,,Y,,,,Y,1
01202,SIWI SCI & TECH,Equity,Equity Securities (Main Board),"2,000",RMB 1.0000,CNE1000002C2,,Y,,Y,,,,Y,,,,Y,1
01203,GUANGNAN (HOLD),Equity,Equity Securities (Main Board),"2,000",,HK1203033175,,Y,,Y,,,,Y,,,,Y,1
01204,BOARDWARE INTEL,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG1546A1094,,Y,,Y,,,,Y,,,,Y,1
01205,CITIC RESOURCES,Equity,Equity Securities (Main Board),"2,000",HKD 0.0500,BMG2155Y1075,,Y,Y,Y,,,,Y,,,,Y,1
01206,TECHNOVATOR,Equity,Equity Securities (Main Board),"2,000",,SG9999008015,,Y,,Y,,,,Y,,,,Y,1
01207,SRE GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG8403X1065,,Y,,Y,,,,Y,,,,Y,1
01208,MMG,Equity,Equity Securities (Main Board),"4,000",,HK1208013172,,Y,Y,Y,Y,,,Y,,,,Y,1
01209,CHINA RES MIXC,Equity,Equity Securities (Main Board),200,USD 0.00001,KYG2122G1064,,Y,Y,Y,Y,,,Y,,,,Y,1
01210,CHRISTINE,Equity,Equity Securities (Main Board),"2,000",HKD 0.00001,KYG211991073,,Y,,Y,,,,Y,,,,Y,1
01211,BYD COMPANY,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100000296,,Y,Y,Y,Y,Y,Y,Y,,,,Y,1
01212,LIFESTYLE INT'L,Equity,Equity Securities (Main Board),500,HKD 0.0050,KYG548561284,,Y,Y,Y,,,,Y,,,,Y,1
01213,MOBICON GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG6179G1096,,Y,,Y,,,,Y,,,,Y,1
01215,KAI YUAN HLDGS,Equity,Equity Securities (Main Board),"20,000",HKD 0.1000,BMG5220G1006,,Y,,Y,,,,Y,,,,Y,1
01216,ZYBANK,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100002GY8,,Y,Y,Y,,,,Y,,,,Y,1
01217,CH INNOVATION,Equity,Investment Companies,"40,000",HKD 0.0100,KYG2112R1048,,Y,,Y,,,,Y,,,,Y,1
01218,EASYKNIT INT'L,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,BMG2915Q3296,,Y,,Y,,,,Y,,,,Y,1
01220,ZHIDAO INT'L,Equity,Equity Securities (Main Board),"30,000",HKD 0.0100,BMG9893K1099,,Y,,Y,,,,Y,,,,Y,1
01221,SINO HOTELS,Equity,Equity Securities (Main Board),"2,000",HKD 1.0000,KYG8168Z1063,,Y,Y,Y,,,,Y,,,,Y,1
01222,WANG ON GROUP,Equity,Equity Securities (Main Board),"20,000",HKD 0.0100,BMG9429S2464,,Y,,Y,,,,Y,,,,Y,1
01223,SYMPHONY HOLD,Equity,Equity Securities (Main Board),"10,000",HKD 0.1000,BMG5472K1898,,Y,,Y,,,,Y,,,,Y,1
01224,C C LAND,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,BMG1985B1138,,Y,Y,Y,,,,Y,,,,Y,1
01225,LERADO FIN,Equity,Equity Securities (Main Board),"10,000",HKD 0.0100,BMG5454H1473,,Y,,Y,,,,Y,,,,Y,1
01226,CH INV FIN GP,Equity,Investment Companies,"10,000",HKD 0.0010,KYG2114S1425,,Y,,Y,,,,Y,,,,Y,1
01228,CANBRIDGE-B,Equity,Equity Securities (Main Board),"1,000",USD 0.00001,KYG1821D1097,,Y,Y,Y,,,,Y,,,,Y,1
01229,NAN NAN RES,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG6390D1092,,Y,,Y,,,,Y,,,,Y,1
01230,YASHILI INT'L,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG983401053,,Y,,Y,,,,Y,,,,Y,1
01231,NEWTON RES,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG6525A1031,,Y,Y,Y,,,,Y,,,,Y,1
01232,GW TIANDI,Equity,Equity Securities (Main Board),"2,000",USD 0.0100,KYG395991089,,Y,,Y,,,,Y,,,,Y,1
01233,TIMES CHINA,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG8904A1004,,Y,Y,Y,Y,,,Y,,,,Y,1
01234,CHINA LILANG,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG211411098,,Y,Y,Y,Y,,,Y,,,,Y,1
01235,TRAVEL EXPERT,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG9042P1081,,Y,,Y,,,,Y,,,,Y,1
01237,CH ENV TECH&BIO,Equity,Equity Securities (Main Board),"10,000",HKD 0.0500,KYG2163H1121,,Y,,Y,,,,Y,,,,Y,1
01238,POWERLONG,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG720051047,,Y,Y,Y,Y,,,Y,,,,Y,1
01239,TEAMWAY INTL GP,Equity,Equity Securities (Main Board),"20,000",HKD 0.0400,KYG8713D1051,,Y,,Y,,,,Y,,,,Y,1
01240,CNQC INT'L,Equity,Equity Securities (Main Board),"2,500",HKD 0.0100,KYG2238G1073,,Y,,Y,,,,Y,,,,Y,1
01241,SHUANGHUA H,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG811581001,,Y,,Y,,,,Y,,,,Y,1
01243,WANG ON PPT,Equity,Equity Securities (Main Board),"4,000",HKD 0.0010,BMG9430P1086,,Y,,Y,,,,Y,,,,Y,1
01245,NIRAKU,Equity,Equity Securities (Main Board),"2,000",,JP3756380006,,Y,,Y,,,,Y,,,,Y,1
01246,BOILLHEALTHCARE,Equity,Equity Securities (Main Board),"10,000",HKD 0.2500,KYG1225S1167,,Y,,Y,,,,Y,,,,Y,1
01247,MIKO INTL,Equity,Equity Securities (Main Board),"6,000",HKD 0.1000,KYG6117R1267,,Y,,Y,,,,Y,,,,Y,1
01250,SDHS NEW ENERGY,Equity,Equity Securities (Main Board),"20,000",HKD 0.0010,KYG1146W1050,,Y,Y,Y,,,,Y,,,,Y,1
01251,SPT ENERGY,Equity,Equity Securities (Main Board),"2,000",USD 0.0001,KYG8405W1069,,Y,,Y,,,,Y,,,,Y,1
01252,CHINA TIANRUI,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG844081060,,Y,Y,Y,,,,Y,,,,Y,1
01253,GREENLAND BROAD,Equity,Equity Securities (Main Board),"4,000",HKD 0.0250,KYG2119S1057,,Y,,Y,,,,Y,,,,Y,1
01255,TATA HEALTH,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
01257,CEB GREENTECH,Equity,Equity Securities (Main Board),"1,000",USD 0.1000,KYG2R55E1030,,Y,Y,Y,Y,,,Y,,,,Y,1
01258,CHINFMINING,Equity,Equity Securities (Main Board),"1,000",,HK0000112026,,Y,Y,Y,Y,,,Y,,,,Y,1
01259,PROSPER FUTURE,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG7283L1095,,Y,,Y,,,,Y,,,,Y,1
01260,WONDERFUL SKY,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG9737K1094,,Y,,Y,,,,Y,,,,Y,1
01262,LABIXIAOXIN,Equity,Equity Securities (Main Board),"1,000",USD 0.0500,BMG5546K1080,,Y,,Y,,,,Y,,,,Y,1
01263,PC PARTNER,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG6956A1013,,Y,Y,Y,,,,Y,,,,Y,1
01265,TIANJINJINRAN,Equity,Equity Securities (Main Board),"10,000",RMB 0.1000,CNE1000001C4,,Y,,Y,,,,Y,,,,Y,1
01266,XIWANG STEEL,Equity,Equity Securities (Main Board),"1,000",,HK0000101367,,Y,,Y,,,,Y,,,,Y,1
01268,MEIDONG AUTO,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG211921021,,Y,Y,Y,Y,,,Y,,,,Y,1
01269,FIRST CAP GP,Equity,Equity Securities (Main Board),"10,000",HKD 0.1000,KYG2114R1368,,Y,,Y,,,,Y,,,,Y,1
01270,LANGHAM-SS,Equity,Equity Securities (Main Board),"2,000",HKD 0.0005,HK0000150521,,Y,,Y,,,,Y,,,,Y,1
01271,GRAND MING,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG406451065,,Y,Y,Y,,,,Y,,,,Y,1
01272,DATANG ENVIRO,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100002B63,,Y,,Y,,,,Y,,,,Y,1
01273,HK FINANCE GP,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG4643B1032,,Y,,Y,,,,Y,,,,Y,1
01277,KINETIC DEV,Equity,Equity Securities (Main Board),"2,000",USD 0.0010,KYG525931039,,Y,Y,Y,,,,Y,,,,Y,1
01278,CHINANEWTOWN,Equity,Equity Securities (Main Board),"2,500",,VGG2156N1006,,Y,,Y,,,,Y,,,,Y,1
01280,QIDIAN INTL,Equity,Equity Securities (Main Board),"2,000",USD 0.0200,KYG7S01P1010,,Y,,Y,,,,Y,,,,Y,1
01281,XINDA INV HLDGS,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG5636J1022,,Y,,Y,,,,Y,,,,Y,1
01282,GLORY SUN FIN,Equity,Equity Securities (Main Board),"4,000",HKD 0.1000,KYG3997H1048,,Y,Y,Y,Y,,,Y,,,,Y,1
01283,ACCEL GROUP,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG1150D1007,,Y,,Y,,,,Y,,,,Y,1
01285,JIASHILI GP,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG513761042,,Y,,Y,,,,Y,,,,Y,1
01286,IMPRO PRECISION,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG4723A1085,,Y,,Y,,,,Y,,,,Y,1
01288,ABC,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100000Q43,,Y,Y,Y,Y,Y,Y,Y,,,,Y,1
01289,SUNLIT SCI,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100001SD9,,Y,,Y,,,,Y,,,,Y,1
01290,CHINA HUIRONG,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG211731024,,Y,,Y,,,,Y,,,,Y,1
01292,CMA LOGISTICS,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE1000002X8,,Y,,Y,,,,Y,,,,Y,1
01293,GRAND BAOXIN,Equity,Equity Securities (Main Board),500,HKD 0.0100,KYG4134L1077,,Y,,Y,,,,Y,,,,Y,1
01297,SINOSOFT TECH,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG818751094,,Y,,Y,,,,Y,,,,Y,1
01298,YUNNAN ENERGY,Equity,Equity Securities (Main Board),"1,000",USD 0.0500,BMG9888Y1066,,Y,,Y,,,,Y,,,,Y,1
01299,AIA,Equity,Equity Securities (Main Board),200,,HK0000069689,,Y,Y,Y,Y,Y,Y,Y,,,,Y,1
01300,TRIGIANT,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG905191022,,Y,,Y,,,,Y,,,,Y,1
01301,D&G TECH,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG2616D1060,,Y,,Y,,,,Y,,,,Y,1
01302,LIFETECH SCI,Equity,Equity Securities (Main Board),"2,000",USD 0.00000125,KYG548721177,,Y,Y,Y,Y,,,Y,,,,Y,1
01303,HUILI RES,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG464281016,,Y,,Y,,,,Y,,,,Y,1
01305,WAI CHI HOLD,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG9427Y1044,,Y,,Y,,,,Y,,,,Y,1
01308,SITC,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG8187G1055,,Y,Y,Y,Y,,,Y,,,,Y,1
01310,HKBN,Equity,Equity Securities (Main Board),500,HKD 0.0001,KYG451581055,,Y,Y,Y,Y,,,Y,,,,Y,1
01312,KONTA CHINA,Equity,Equity Securities (Main Board),"6,000",HKD 0.0020,KYG8918D1088,,Y,,Y,,,,Y,,,,Y,1
01313,CHINARES CEMENT,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG2113L1068,,Y,Y,Y,Y,,,Y,,,,Y,1
01314,TSUI WAH HLDG,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG911501057,,Y,,Y,,,,Y,,,,Y,1
01315,GREEN ECONOMY,Equity,Equity Securities (Main Board),"2,000",HKD 0.0020,,,Y,,Y,,,,Y,,,,Y,1
01316,NEXTEER,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG6501M1050,,Y,Y,Y,Y,,,Y,,,,Y,1
01317,MAPLELEAF EDU,Equity,Equity Securities (Main Board),"2,000",USD 0.0005,KYG211511160,,Y,,Y,,,,Y,,,,Y,1
01319,OIWAHPAWN,Equity,Equity Securities (Main Board),"8,000",HKD 0.0100,KYG6730A1040,,Y,,Y,,,,Y,,,,Y,1
01321,CHINA NEWCITY,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG211931004,,Y,,Y,,,,Y,,,,Y,1
01323,HUASHENG INTL,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG4643T1040,,Y,,Y,,,,Y,,,,Y,1
01326,TRANSMIT ENT,Equity,Equity Securities (Main Board),"8,000",HKD 0.0025,KYG9008D1079,,Y,,Y,,,,Y,,,,Y,1
01327,LUXXU GROUP,Equity,Equity Securities (Main Board),"10,000",HKD 0.1000,KYG5713B1059,,Y,,Y,,,,Y,,,,Y,1
01328,GOLDSTREAM INV,Equity,Equity Securities (Main Board),"10,000",HKD 0.0100,KYG4090W1134,,Y,,Y,,,,Y,,,,Y,1
01329,CAPITAL GRAND,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG1146G1001,,Y,,Y,,,,Y,,,,Y,1
01330,DYNAGREEN ENV,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100001SH0,,Y,Y,Y,,,,Y,,,,Y,1
01332,TOUYUN BIOTECH,Equity,Equity Securities (Main Board),"10,000",HKD 0.0400,BMG8962M1038,,Y,Y,Y,,,,Y,,,,Y,1
01333,CHINA ZHONGWANG,Equity,Equity Securities (Main Board),400,HKD 0.1000,KYG215AT1023,,Y,,Y,,,,Y,,,,Y,1
01335,SHEEN TAI,Equity,Equity Securities (Main Board),"2,000",HKD 0.0025,KYG8079L1133,,Y,,Y,,,,Y,,,,Y,1
01336,NCI,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE100001922,,Y,Y,Y,Y,Y,Y,Y,,,,Y,1
01338,BAWANG GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG090381032,,Y,,Y,,,,Y,,,,Y,1
01339,PICC GROUP,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100001MK7,,Y,Y,Y,Y,Y,,Y,,,,Y,1
01340,HUISHENG INTL,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG4643W1078,,Y,,Y,,,,Y,,,,Y,1
01341,HAO TIAN INTL,Equity,Equity Securities (Main Board),"8,000",HKD 0.0100,KYG4289V1086,,Y,,Y,,,,Y,,,,Y,1
01343,WEI YUAN HLDG,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG9525A1076,,Y,,Y,,,,Y,,,,Y,1
01345,PIONEER PHARM,Equity,Equity Securities (Main Board),"1,000",USD 0.0100,KYG2162L1068,,Y,,Y,,,,Y,,,,Y,1
01346,LEVER STYLE,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG5462W1024,,Y,,Y,,,,Y,,,,Y,1
01347,HUA HONG SEMI,Equity,Equity Securities (Main Board),"1,000",,HK0000218211,,Y,Y,Y,Y,,,Y,,,,Y,1
01348,QUALI-SMART,Equity,Equity Securities (Main Board),"2,000",USD 0.000025,KYG198891155,,Y,,Y,,,,Y,,,,Y,1
01349,FUDANZHANGJIANG,Equity,Equity Securities (Main Board),"1,000",RMB 0.1000,CNE1000000W4,,Y,,Y,,,,Y,,,,Y,1
01351,BRIGHT FUTURE,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG136931097,,Y,,Y,,,,Y,,,,Y,1
01355,LEGEND STRAT,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG5458R1175,,Y,,Y,,,,Y,,,,Y,1
01357,MEITU,Equity,Equity Securities (Main Board),500,USD 0.00001,KYG5966D1051,,Y,Y,Y,Y,,,Y,,,,Y,1
01358,PW MEDTECH,Equity,Equity Securities (Main Board),"1,000",USD 0.0001,KYG7306W1087,,Y,,Y,,,,Y,,,,Y,1
01359,CHINA CINDA,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100001QS1,,Y,Y,Y,Y,Y,Y,Y,,,,Y,1
01360,NOVA GROUP,Equity,Equity Securities (Main Board),"5,000",HKD 0.0020,KYG667221025,,Y,,Y,,,,Y,,,,Y,1
01361,361 DEGREES,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG884931042,,Y,Y,Y,Y,,,Y,,,,Y,1
01362,SIS MOBILE,Equity,Equity Securities (Main Board),"4,000",HKD 0.1000,KYG8190W1050,,Y,,Y,,,,Y,,,,Y,1
01365,RUNDONG AUTO,Equity,Equity Securities (Main Board),"1,000",USD 0.0000005,KYG2119X1043,,Y,,Y,,,,Y,,,,Y,1
01366,JIANGNAN GP,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG513831001,,Y,,Y,,,,Y,,,,Y,1
01368,XTEP INT'L,Equity,Equity Securities (Main Board),500,HKD 0.0100,KYG982771092,,Y,Y,Y,Y,,,Y,,,,Y,1
01370,AOWEI HOLDING,Equity,Equity Securities (Main Board),"1,000",HKD 0.0001,KYG0403E1052,,Y,,Y,,,,Y,,,,Y,1
01371,CHINA ECOTOUR,Equity,Equity Securities (Main Board),"10,000",HKD 0.0250,BMG216341039,,Y,,Y,,,,Y,,,,Y,1
01372,C CARBONNEUTRAL,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG2124E1098,,Y,,Y,,,,Y,,,,Y,1
01373,IH RETAIL,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG487291000,,Y,,Y,,,,Y,,,,Y,1
01375,CC SECURITIES,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100001SS7,,Y,Y,Y,,,,Y,,,,Y,1
01376,RAFFLESINTERIOR,Equity,Equity Securities (Main Board),"8,000",HKD 0.0100,KYG7354T1067,,Y,,Y,,,,Y,,,,Y,1
01378,CHINAHONGQIAO,Equity,Equity Securities (Main Board),500,USD 0.0100,KYG211501005,,Y,Y,Y,Y,,,Y,,,,Y,1
01379,WENLING MCT,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100003NJ3,,Y,,Y,,,,Y,,,,Y,1
01380,CHI KINGSTONE,Equity,Equity Securities (Main Board),"20,000",HKD 0.0100,BMG2119K1100,,Y,,Y,,,,Y,,,,Y,1
01381,CANVEST ENV,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG183221004,,Y,Y,Y,Y,,,Y,,,,Y,1
01382,PACIFICTEXTILES,Equity,Equity Securities (Main Board),"1,000",HKD 0.0010,KYG686121032,,Y,Y,Y,Y,,,Y,,,,Y,1
01383,LET GROUP,Equity,Equity Securities (Main Board),"10,000",HKD 0.1000,,,Y,,Y,,,,Y,,,,Y,1
01385,SHANGHAI FUDAN,Equity,Equity Securities (Main Board),"1,000",RMB 0.1000,CNE100000510,,Y,Y,Y,,,,Y,,,,Y,1
01386,VESTATE GROUP,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG9341C1050,,Y,,Y,,,,Y,,,,Y,1
01387,CHINA DILI,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG2121J1013,,Y,Y,Y,Y,,,Y,,,,Y,1
01388,EMBRY HOLDINGS,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG3066H1002,,Y,,Y,,,,Y,,,,Y,1
01389,MAJOR HLDGS,Equity,Equity Securities (Main Board),"4,000",HKD 0.00125,KYG5760H1121,,Y,,Y,,,,Y,,,,Y,1
01393,HIDILI INDUSTRY,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG444031069,,Y,,Y,,,,Y,,,,Y,1
01395,ELL ENV,Equity,Equity Securities (Main Board),"5,000",HKD 0.0001,KYG3017A1058,,Y,,Y,,,,Y,,,,Y,1
01396,GD-HKGB-NEW,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG4181B1196,,Y,,Y,,,,Y,,,,Y,1
01397,BAGUIO GREEN,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG0697N1007,,Y,,Y,,,,Y,,,,Y,1
01398,ICBC,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE1000003G1,,Y,Y,Y,Y,Y,Y,Y,,,,Y,1
01399,VESON HLDG,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG9450D1007,,Y,,Y,,,,Y,,,,Y,1
01400,MOODY TECH HLDG,Equity,Equity Securities (Main Board),"10,000",HKD 0.1000,BMG622381454,,Y,,Y,,,,Y,,,,Y,1
01401,SPROCOMM INTEL,Equity,Equity Securities (Main Board),"20,000",HKD 0.0100,KYG8401A1085,,Y,,Y,,,,Y,,,,Y,1
01402,I-CONTROL,Equity,Equity Securities (Main Board),"10,000",HKD 0.0100,KYG4708D1016,,Y,,Y,,,,Y,,,,Y,1
01406,CLARITY MEDICAL,Equity,Equity Securities (Main Board),"1,250",HKD 0.0100,KYG2181S1084,,Y,,Y,,,,Y,,,,Y,1
01408,MACAU E&M,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG5830C1015,,Y,,Y,,,,Y,,,,Y,1
01410,EDVANCE INTL,Equity,Equity Securities (Main Board),"10,000",HKD 0.0100,KYG290121048,,Y,,Y,,,,Y,,,,Y,1
01412,Q P GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG7308B1023,,Y,,Y,,,,Y,,,,Y,1
01413,KWONG LUEN ENG,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG5329A1031,,Y,,Y,,,,Y,,,,Y,1
01415,COWELL,Equity,Equity Securities (Main Board),"1,000",USD 0.0040,KYG248141163,,Y,Y,Y,,,,Y,,,,Y,1
01416,CTR HOLDINGS,Equity,Equity Securities (Main Board),"10,000",USD 0.0001,KYG2587H1020,,Y,,Y,,,,Y,,,,Y,1
01417,RIVERINE CHINA,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG7587R1092,,Y,,Y,,,,Y,,,,Y,1
01418,SINOMAX GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG8191A1022,,Y,,Y,,,,Y,,,,Y,1
01419,HUMAN HEALTH,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG4644Q1091,,Y,,Y,,,,Y,,,,Y,1
01420,CHUAN HOLDING,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG2123Y1061,,Y,,Y,,,,Y,,,,Y,1
01421,KINGBO STRIKE,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG5258Y1061,,Y,,Y,,,,Y,,,,Y,1
01425,JUSTIN ALLEN H,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG5211W1069,,Y,,Y,,,,Y,,,,Y,1
01426,SPRING REIT,Real Estate Investment Trusts,,"1,000",,HK0000174232,,Y,Y,Y,,,,Y,Spring Asset Management Limited,,,Y,1
01427,CH TIANBAO GP,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG8442D1034,,Y,,Y,,,,Y,,,,Y,1
01428,BRIGHT SMART,Equity,Equity Securities (Main Board),"2,000",HKD 0.3000,KYG1644A1004,,Y,,Y,,,,Y,,,,Y,1
01429,SKYMISSION GP,Equity,Equity Securities (Main Board),"8,000",HKD 0.0100,KYG8T21A1078,,Y,,Y,,,,Y,,,,Y,1
01431,YST DAIRY,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,BMG987851018,,Y,,Y,,,,Y,,,,Y,1
01432,CHINA SHENGMU,Equity,Equity Securities (Main Board),"1,000",HKD 0.00001,KYG2117U1022,,Y,Y,Y,,,,Y,,,,Y,1
01433,CIRTEK HLDGS,Equity,Equity Securities (Main Board),"10,000",HKD 0.0100,KYG3000A1040,,Y,,Y,,,,Y,,,,Y,1
01439,MOBILE INTERNET,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG6226K1031,,Y,,Y,,,,Y,,,,Y,1
01440,DEYUN HOLDING,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG2751J1085,,Y,,Y,,,,Y,,,,Y,1
01442,INFINITY L&T,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG4769S1049,,Y,,Y,,,,Y,,,,Y,1
01443,FULUM GP HLDG,Equity,Equity Securities (Main Board),"2,000",HKD 0.0010,KYG369231033,,Y,,Y,,,,Y,,,,Y,1
01446,HUNGFOOKTONG,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG4648K1085,,Y,,Y,,,,Y,,,,Y,1
01447,SFK,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG8059A1036,,Y,,Y,,,,Y,,,,Y,1
01448,FU SHOU YUAN,Equity,Equity Securities (Main Board),"1,000",USD 0.0100,KYG371091086,,Y,Y,Y,Y,,,Y,,,,Y,1
01449,LEADER EDU,Equity,Equity Securities (Main Board),"1,000",USD 0.0100,KYG5421B1086,,Y,,Y,,,,Y,,,,Y,1
01450,CENTURY SAGE,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG202281054,,Y,,Y,,,,Y,,,,Y,1
01451,MS GROUP HLDGS,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG507601006,,Y,,Y,,,,Y,,,,Y,1
01452,DENOX ENV,Equity,Equity Securities (Main Board),"1,000",USD 0.0100,KYG2810N1088,,Y,,Y,,,,Y,,,,Y,1
01455,FOURACE IND GP,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG3656F1000,,Y,,Y,,,,Y,,,,Y,1
01456,GUOLIAN SEC,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100002003,,Y,Y,Y,,,,Y,,,,Y,1
01458,ZHOU HEI YA,Equity,Equity Securities (Main Board),500,USD 0.000001,KYG989761062,,Y,Y,Y,Y,,,Y,,,,Y,1
